TweetNo,Label,Target,Topic,Phrase,TweetText,clean_text,label
3361,NOT,,,,"@MoranT555 לערבי במפרץ אין בעיה להיות ציוני, כי הוא לא חי פה. ערבי שחי פה ומגדיר את עצמו כציוני, מסכים לקבל על עצמו להיות אזרח סוג ב'. כמה כאלה יש?",לערבי במפרץ אין בעיה להיות ציוני כי הוא לא חי פה ערבי שחי פה ומגדיר את עצמו כציוני מסכים לקבל על עצמו להיות אזרח סוג ב כמה כאלה יש,0
3362,Hate,palestinian authority,Racism,מחבלים,"אבו מאזן מהרשות הרצחנית שישראל מתעקשת לשתף איתה פעולה, מעביר בבת אחת משכורת לשלושה חודשים למחבלים ובני משפחתם, אתם מבינים למה משתלם כלכלית לרצוח ישראלים ויהודים ואנחנו נמשיך להסתובב בארץ כשבכול רגע מחבל ערבי שמבין שזה משתלם לו ירוצץ את ראשנו ידרוס, וידקור https://t.co/pktuykDxHC",אבו מאזן מהרשות הרצחנית שישראל מתעקשת לשתף איתה פעולה מעביר בבת אחת משכורת לשלושה חודשים למחבלים ובני משפחתם אתם מבינים למה משתלם כלכלית לרצוח ישראלים ויהודים ואנחנו נמשיך להסתובב בארץ כשבכול רגע מחבל ערבי שמבין שזה משתלם לו ירוצץ את ראשנו ידרוס וידקור,1
3363,NOT,,,,"RT @RealDaniDin: @MoranT555 לערבי במפרץ אין בעיה להיות ציוני, כי הוא לא חי פה. ערבי שחי פה ומגדיר את עצמו כציוני, מסכים לקבל על עצמו להיות…",לערבי במפרץ אין בעיה להיות ציוני כי הוא לא חי פה ערבי שחי פה ומגדיר את עצמו כציוני מסכים לקבל על עצמו להיות,0
3364,"Hate, violence",Muslims,Relgion,להרוג יהודי,@RealSonyDash @Nadav_Eyal כל זמן שאתה מכבד אותי אני אותך.. יחסים של תן וקח ניתנים גם כשהדעות או הדתות שלנו שונים.עניין הכבוד. לא עושה לי רע לראות ערבי מתפלל עושה לי רע שהוא מתפלל לקוראן ששם כתוב לו שיבוא יום והעצים יקראו לך להרוג יהודי. אצלי לא זכור לי לפחות שחונכתי על ערכי רציחה בשם בורא עולם. תקן אותי.,כל זמן שאתה מכבד אותי אני אותך יחסים של תן וקח ניתנים גם כשהדעות או הדתות שלנו שוניםעניין הכבוד לא עושה לי רע לראות ערבי מתפלל עושה לי רע שהוא מתפלל לקוראן ששם כתוב לו שיבוא יום והעצים יקראו לך להרוג יהודי אצלי לא זכור לי לפחות שחונכתי על ערכי רציחה בשם בורא עולם תקן אותי,1
3365,NOT,,,,"לה-פמיליה: אתה לא מבין לאיפה הגעת מר חוגג! מוחמד על הזין, מכרת את העקרונות בשביל צ׳ק, אנחנו נשרוף אותך. גם לה-פמיליה: ביסמיללא אל רחמן אל רחים, אללה אכבר, אללה אכבר, אללה אכבר. מי בא לכיפת הזהב באל אקצה לעשות סלפי? https://t.co/1MB0n6sMep",להפמיליה אתה לא מבין לאיפה הגעת מר חוגג מוחמד על הזין מכרת את העקרונות בשביל צ׳ק אנחנו נשרוף אותך גם להפמיליה ביסמיללא אל רחמן אל רחים אללה אכבר אללה אכבר אללה אכבר מי בא לכיפת הזהב באל אקצה לעשות סלפי,0
3366,NOT,,,,"@synhershko @ygurvitz חקלאי ערבי = שימוש בחומרי הדברה מסוכנים, אבל אתה לא רואה גזענות?",חקלאי ערבי שימוש בחומרי הדברה מסוכנים אבל אתה לא רואה גזענות,0
3367,NOT,,,,@ronisassover אם השוטרים פגעו ברכב בו הוא נסע הם פושעים וצריכים לעמוד לדין פלילי. ומאידך אם הוא באמת זרק אבנים על מכוניות נוסעות הוא מחבל. מחבלים יש להם התנהגות אחת וזה תקף לכל בני האדם שהורגים אנשים חפים מפשע יהודים ערבים סינים הודים וכ׳ו.,אם השוטרים פגעו ברכב בו הוא נסע הם פושעים וצריכים לעמוד לדין פלילי ומאידך אם הוא באמת זרק אבנים על מכוניות נוסעות הוא מחבל מחבלים יש להם התנהגות אחת וזה תקף לכל בני האדם שהורגים אנשים חפים מפשע יהודים ערבים סינים הודים וכ׳ו,0
3368,NOT,,,,"@instabaluga רק שתדע, סתם כך. הייתי עד פעם לגידול ערבי אורגני אמיתי! בשירות מילואים שעשיתי לפני שנים במ""פ ביריחו. במחסום ראינו כל יום עשרות ישראלים בעשרות עוברים ומעמיסים ארגזי ירקות ופירות מכל טוב. בלילה במארבי בקתבים בוססנו בערוגות בוציות ארוכות מושקות היטב במי הביוב של מגדלים אורגניים🤗",רק שתדע סתם כך הייתי עד פעם לגידול ערבי אורגני אמיתי בשירות מילואים שעשיתי לפני שנים במפ ביריחו במחסום ראינו כל יום עשרות ישראלים בעשרות עוברים ומעמיסים ארגזי ירקות ופירות מכל טוב בלילה במארבי בקתבים בוססנו בערוגות בוציות ארוכות מושקות היטב במי הביוב של מגדלים אורגניים,0
3369,NOT,,,,"@PTzachi @AvnerHofstein @FelixGoldberg1 לא חבר. אתם מכשילים והורסים. ה''חמור'' היה נחוץ כי בלעדיו לא היה קורה פה כלום. אתם לא כשירים. אם הוא ימות או יברח מפה, אתם תקרסו ותימוגו.לצעוד לבדכם אינכם מסוגלים.",לא חבר אתם מכשילים והורסים החמור היה נחוץ כי בלעדיו לא היה קורה פה כלום אתם לא כשירים אם הוא ימות או יברח מפה אתם תקרסו ותימוגולצעוד לבדכם אינכם מסוגלים,0
3370,NOT,,,,"@hamartef @MoranT555 יש לך טאבו על המושג ציונות? מבחינה רעיונית השקפתית ואידיאולוגית שכל אחד יגדיר ציונות איך שבא לו. אבל הציונות במקורה היא תנועה יהודית לאומית. ואני ערבי ישראלי, אני לא יהודי ולכן לא מגדיר את עצמי ציוני. ישראל זו מדינת הלאום היהודי וכן זו גם מדינה דמוקרטית שמעניקה שוויון לכל אזרחיה",יש לך טאבו על המושג ציונות מבחינה רעיונית השקפתית ואידיאולוגית שכל אחד יגדיר ציונות איך שבא לו אבל הציונות במקורה היא תנועה יהודית לאומית ואני ערבי ישראלי אני לא יהודי ולכן לא מגדיר את עצמי ציוני ישראל זו מדינת הלאום היהודי וכן זו גם מדינה דמוקרטית שמעניקה שוויון לכל אזרחיה,0
3371,NOT,,,,"@Sharona_Ozeri @radio103fm @yarivop @sheffipaz מי את בכלל? מה זה השטויות האלה, אפשר לחשוב שמדובר באנשי דאעש. שכונות שהיו שכונות מצוקה מוזנחות קיבלו עוד אוכלוסייה חלשה בגלל מדיניות מכוונת של הממשלה. רוצים לגרש? לאכוף מדיניות הגירה? הכתובת היא הממשלה ובית המשפט, לא המסכנים האלה שברובם אנשים נורמטיבים שברחו ממוות או מעוני מזעזע",מי את בכלל מה זה השטויות האלה אפשר לחשוב שמדובר באנשי דאעש שכונות שהיו שכונות מצוקה מוזנחות קיבלו עוד אוכלוסייה חלשה בגלל מדיניות מכוונת של הממשלה רוצים לגרש לאכוף מדיניות הגירה הכתובת היא הממשלה ובית המשפט לא המסכנים האלה שברובם אנשים נורמטיבים שברחו ממוות או מעוני מזעזע,0
3372,NOT,,,,@Lital_Cohen תמיד הכל בגללם אלה. ימח שמם,תמיד הכל בגללם אלה ימח שמם,0
3373,NOT,Gay people,,הומו זה לרצוח ילדים,@HuHaHu_TikiTiki @rabinyoli @Benisaname1 @starfinogay להיות הומו זה לרצוח ילדים,להיות הומו זה לרצוח ילדים,0
3374,NOT,,,,@TheWireIL לדעתי הסצינה שהם חוקרים את הבית של ההיא שד׳אנג׳לו רצח יותר טובה.,לדעתי הסצינה שהם חוקרים את הבית של ההיא שד׳אנג׳לו רצח יותר טובה,0
3375,NOT,,,,@nitznutzit בהחלט. הוא דואג לגרש כל אויב בסביבתו בצעקות והנפות מגל,בהחלט הוא דואג לגרש כל אויב בסביבתו בצעקות והנפות מגל,0
3376,NOT,,,,"@YosephHaddad @MoranT555 טאבו? לא. זו פשוט משמעות המונח. 👇👇👇 בדוק בכל אנציקלופדיה או מילון. אמרת שאתה ״לא ציוני״. אם אתה מתנגד לקיומה של ישראל, כמו עודה וטיבי, זכותך כמובן. אך אם אתה אכן תומך בקיומה של מדינה יהודית, אתה ציוני - שמתכחש, מסיבות משלך, לציונותו... וחבל. https://t.co/ds1QSN7JPc",טאבו לא זו פשוט משמעות המונח בדוק בכל אנציקלופדיה או מילון אמרת שאתה ״לא ציוני״ אם אתה מתנגד לקיומה של ישראל כמו עודה וטיבי זכותך כמובן אך אם אתה אכן תומך בקיומה של מדינה יהודית אתה ציוני שמתכחש מסיבות משלך לציונותו וחבל,0
3377,NOT,,,,@itsshaklila כן יש להם לוח שנה מוסלמי,כן יש להם לוח שנה מוסלמי,0
3378,NOT,,,,"@dandayan אלון ליאל לא התקשר לקופ""ח ודרש שלא יחסנו אותך כי אתה מתנחל?",אלון ליאל לא התקשר לקופח ודרש שלא יחסנו אותך כי אתה מתנחל,0
3379,NOT,,,,@matan_amirr חיסנו 400 אלף איש שרובם מאוכלוסיות בסיכון. מה הסיכוי שאף אחד מהם לא ימות בימים שאחרי החיסון?,חיסנו אלף איש שרובם מאוכלוסיות בסיכון מה הסיכוי שאף אחד מהם לא ימות בימים שאחרי החיסון,0
3380,NOT,,,,@N12News @guyvaron לצערי אחד מ 300000 אלף בין 70 ימות זה נראה סטטיסטית הגיוני,לצערי אחד מ אלף בין ימות זה נראה סטטיסטית הגיוני,0
3381,NOT,,,,"@BiniAshcknasy מה קשור פנסיה ליהדות? אפשר להיות נוצרי או מוסלמי ואפילו בודהיסט לקבל פנסיה. בינתיים לפחות (אגב, לא צריך לעבוד בשבילה, יש לא מעט אוכלי חינם שמקבלים פנסיה למרות שבקושי עבדו בשבילה)",מה קשור פנסיה ליהדות אפשר להיות נוצרי או מוסלמי ואפילו בודהיסט לקבל פנסיה בינתיים לפחות אגב לא צריך לעבוד בשבילה יש לא מעט אוכלי חינם שמקבלים פנסיה למרות שבקושי עבדו בשבילה,0
